dblp_key	custom_key	venue	year	author_label	base_key	original_bib_key
journals/ipl/BelogayCMS97	IPL:BCMS97	ipl	1997	BCMS	IPL:BCMS97	DBLP:journals/ipl/BelogayCMS97
journals/ipl/BarbayCNP14	IPL:BCNP14	ipl	2014	BCNP	IPL:BCNP14	DBLP:journals/ipl/BarbayCNP14
journals/ipl/BartalCNR02	IPL:BCNR02	ipl	2002	BCNR	IPL:BCNR02	DBLP:journals/ipl/BartalCNR02
journals/ipl/BiniCRL79	IPL:BCRL79	ipl	1979	BCRL	IPL:BCRL79	DBLP:journals/ipl/BiniCRL79
journals/ipl/BeckerDDHKKMNRW82	IPL:BDDHKK82	ipl	1982	BDDHKK	IPL:BDDHKK82	DBLP:journals/ipl/BeckerDDHKKMNRW82
journals/ipl/BlazewiczDDS92	IPL:BDDS92	ipl	1992	BDDS	IPL:BDDS92	DBLP:journals/ipl/BlazewiczDDS92
journals/ipl/BlazewiczDDS94	IPL:BDDS94	ipl	1994	BDDS	IPL:BDDS94	DBLP:journals/ipl/BlazewiczDDS94
journals/ipl/BergDDS97	IPL:BDDS97	ipl	1997	BDDS	IPL:BDDS97	DBLP:journals/ipl/BergDDS97
journals/ipl/BonamyDFJP18	IPL:BDFJP18	ipl	2018	BDFJP	IPL:BDFJP18	DBLP:journals/ipl/BonamyDFJP18
journals/ipl/BroderDFRU95	IPL:BDFRU95	ipl	1995	BDFRU	IPL:BDFRU95	DBLP:journals/ipl/BroderDFRU95
journals/ipl/BiedlDHLSY11	IPL:BDHLSY11	ipl	2011	BDHLSY	IPL:BDHLSY11	DBLP:journals/ipl/BiedlDHLSY11
journals/ipl/BrosenneDHW07	IPL:BDHW07	ipl	2007	BDHW	IPL:BDHW07	DBLP:journals/ipl/BrosenneDHW07
journals/ipl/BrosseDKLUW24	IPL:BDKLUW24	ipl	2024	BDKLUW	IPL:BDKLUW24	DBLP:journals/ipl/BrosseDKLUW24
journals/ipl/BeregDKPR25	IPL:BDKPR25	ipl	2025	BDKPR	IPL:BDKPR25	DBLP:journals/ipl/BeregDKPR25
journals/ipl/BermanDKW07	IPL:BDKW07	ipl	2007	BDKW	IPL:BDKW07	DBLP:journals/ipl/BermanDKW07
journals/ipl/BoulinierDLP08	IPL:BDLP08	ipl	2008	BDLP	IPL:BDLP08	DBLP:journals/ipl/BoulinierDLP08
journals/ipl/BonoDMRV75	IPL:BDMRV75	ipl	1975	BDMRV	IPL:BDMRV75	DBLP:journals/ipl/BonoDMRV75
journals/ipl/BonomoDNV15	IPL:BDNV15	ipl	2015	BDNV	IPL:BDNV15	DBLP:journals/ipl/BonomoDNV15
journals/ipl/BouchardDPP18	IPL:BDPP18	ipl	2018	BDPP	IPL:BDPP18	DBLP:journals/ipl/BouchardDPP18
journals/ipl/BouajjaniEFMRWW00	IPL:BEFMRW00	ipl	2000	BEFMRW	IPL:BEFMRW00	DBLP:journals/ipl/BouajjaniEFMRWW00
journals/ipl/BakhshiEFP11	IPL:BEFP11	ipl	2011	BEFP	IPL:BEFP11	DBLP:journals/ipl/BakhshiEFP11
journals/ipl/BlumerEHW87	IPL:BEHW87	ipl	1987	BEHW	IPL:BEHW87	DBLP:journals/ipl/BlumerEHW87
journals/ipl/Binkele-RaibleFGL10	IPL:BFGL10	ipl	2010	BFGL	IPL:BFGL10	DBLP:journals/ipl/Binkele-RaibleFGL10
journals/ipl/BadkobehFKL13	IPL:BFKL13	ipl	2013	BFKL	IPL:BFKL13	DBLP:journals/ipl/BadkobehFKL13
journals/ipl/BrandstadtFLM15	IPL:BFLM15	ipl	2015	BFLM	IPL:BFLM15	DBLP:journals/ipl/BrandstadtFLM15
journals/ipl/BroderFLPR95	IPL:BFLPR95	ipl	1995	BFLPR	IPL:BFLPR95	DBLP:journals/ipl/BroderFLPR95
journals/ipl/BonizzoniFMZ01	IPL:BFMZ01	ipl	2001	BFMZ	IPL:BFMZ01	DBLP:journals/ipl/BonizzoniFMZ01
journals/ipl/BulteauFRV15	IPL:BFRV15	ipl	2015	BFRV	IPL:BFRV15	DBLP:journals/ipl/BulteauFRV15
journals/ipl/BarbutiFSV99	IPL:BFSV99	ipl	1999	BFSV	IPL:BFSV99	DBLP:journals/ipl/BarbutiFSV99
journals/ipl/BankGHP09	IPL:BGHP09	ipl	2009	BGHP	IPL:BGHP09	DBLP:journals/ipl/BankGHP09
journals/ipl/BannaiGIILL12	IPL:BGIILL12	ipl	2012	BGIILL	IPL:BGIILL12	DBLP:journals/ipl/BannaiGIILL12
journals/ipl/BarberoGJSY16	IPL:BGJSY16	ipl	2016	BGJSY	IPL:BGJSY16	DBLP:journals/ipl/BarberoGJSY16
journals/ipl/BlassGKL98	IPL:BGKL98	ipl	1998	BGKL	IPL:BGKL98	DBLP:journals/ipl/BlassGKL98
journals/ipl/BoseGKMMMST08	IPL:BGKMMM08	ipl	2008	BGKMMM	IPL:BGKMMM08	DBLP:journals/ipl/BoseGKMMMST08
journals/ipl/BorodinGLY81	IPL:BGLY81	ipl	1981	BGLY	IPL:BGLY81	DBLP:journals/ipl/BorodinGLY81
journals/ipl/BhattacharyyaGMMPV25	IPL:BGMMPV25	ipl	2025	BGMMPV	IPL:BGMMPV25	DBLP:journals/ipl/BhattacharyyaGMMPV25
journals/ipl/BokkaGOS95	IPL:BGOS95	ipl	1995	BGOS	IPL:BGOS95	DBLP:journals/ipl/BokkaGOS95
journals/ipl/BaruahGPSAJ97	IPL:BGPSAJ97	ipl	1997	BGPSAJ	IPL:BGPSAJ97	DBLP:journals/ipl/BaruahGPSAJ97
journals/ipl/BiedlHHKP15	IPL:BHHKP15	ipl	2015	BHHKP	IPL:BHHKP15	DBLP:journals/ipl/BiedlHHKP15
journals/ipl/BjorklundHKK10	IPL:BHKK10	ipl	2010	BHKK	IPL:BHKK10	DBLP:journals/ipl/BjorklundHKK10
journals/ipl/BjorklundHKK11	IPL:BHKK11	ipl	2011	BHKK	IPL:BHKK11	DBLP:journals/ipl/BjorklundHKK11
journals/ipl/BockenhauerHKSU00	IPL:BHKSU00	ipl	2000	BHKSU	IPL:BHKSU00	DBLP:journals/ipl/BockenhauerHKSU00
journals/ipl/BarmpaliasHLM13	IPL:BHLM13	ipl	2013	BHLM	IPL:BHLM13	DBLP:journals/ipl/BarmpaliasHLM13
journals/ipl/BlaserHLV09	IPL:BHLV09	ipl	2009	BHLV	IPL:BHLV09	DBLP:journals/ipl/BlaserHLV09
journals/ipl/BrettellHMP22	IPL:BHMP22	ipl	2022	BHMP	IPL:BHMP22	DBLP:journals/ipl/BrettellHMP22
journals/ipl/BaldoniHMR01	IPL:BHMR01	ipl	2001	BHMR	IPL:BHMR01	DBLP:journals/ipl/BaldoniHMR01
journals/ipl/BartoschekHMRV10	IPL:BHMRV10	ipl	2010	BHMRV	IPL:BHMRV10	DBLP:journals/ipl/BartoschekHMRV10
journals/ipl/BagchiHMS90	IPL:BHMS90	ipl	1990	BHMS	IPL:BHMS90	DBLP:journals/ipl/BagchiHMS90
journals/ipl/BasinJKZ14	IPL:BJKZ14	ipl	2014	BJKZ	IPL:BJKZ14	DBLP:journals/ipl/BasinJKZ14
journals/ipl/BroelemannJMC17	IPL:BJMC17	ipl	2017	BJMC	IPL:BJMC17	DBLP:journals/ipl/BroelemannJMC17
journals/ipl/BanJPPR19	IPL:BJPPR19	ipl	2019	BJPPR	IPL:BJPPR19	DBLP:journals/ipl/BanJPPR19
journals/ipl/BozanisKMT97	IPL:BKMT97	ipl	1997	BKMT	IPL:BKMT97	DBLP:journals/ipl/BozanisKMT97
journals/ipl/BravoKNPS12	IPL:BKNPS12	ipl	2012	BKNPS	IPL:BKNPS12	DBLP:journals/ipl/BravoKNPS12
journals/ipl/BampasKPP18	IPL:BKPP18	ipl	2018	BKPP	IPL:BKPP18	DBLP:journals/ipl/BampasKPP18
journals/ipl/BlumKVPY81	IPL:BKVPY81	ipl	1981	BKVPY	IPL:BKVPY81	DBLP:journals/ipl/BlumKVPY81
journals/ipl/BardenLDW99	IPL:BLDW99	ipl	1999	BLDW	IPL:BLDW99	DBLP:journals/ipl/BardenLDW99
journals/ipl/BrankeLME02	IPL:BLME02	ipl	2002	BLME	IPL:BLME02	DBLP:journals/ipl/BrankeLME02
journals/ipl/BernardeschiLMM06	IPL:BLMM06	ipl	2006	BLMM	IPL:BLMM06	DBLP:journals/ipl/BernardeschiLMM06
journals/ipl/BaoLYL17	IPL:BLYL17	ipl	2017	BLYL	IPL:BLYL17	DBLP:journals/ipl/BaoLYL17
journals/ipl/BoykinMPRV00	IPL:BMPRV00	ipl	2000	BMPRV	IPL:BMPRV00	DBLP:journals/ipl/BoykinMPRV00
journals/ipl/BshoutyMST97	IPL:BMST97	ipl	1997	BMST	IPL:BMST97	DBLP:journals/ipl/BshoutyMST97
journals/ipl/BeyersdorffMTV09	IPL:BMTV09	ipl	2009	BMTV	IPL:BMTV09	DBLP:journals/ipl/BeyersdorffMTV09
journals/ipl/BarthMWW22	IPL:BMWW22	ipl	2022	BMWW	IPL:BMWW22	DBLP:journals/ipl/BarthMWW22
journals/ipl/BajricPMG14	IPL:BPMG14	ipl	2014	BPMG	IPL:BPMG14	DBLP:journals/ipl/BajricPMG14
journals/ipl/BuenoPPRRS18	IPL:BPPRRS18	ipl	2018	BPPRRS	IPL:BPPRRS18	DBLP:journals/ipl/BuenoPPRRS18
journals/ipl/BijlsmaPPS18	IPL:BPPS18	ipl	2018	BPPS	IPL:BPPS18	DBLP:journals/ipl/BijlsmaPPS18
journals/ipl/BohlerRSV05	IPL:BRSV05	ipl	2005	BRSV	IPL:BRSV05	DBLP:journals/ipl/BohlerRSV05
journals/ipl/BalakrishnanSMBL88	IPL:BSMBL88	ipl	1988	BSMBL	IPL:BSMBL88	DBLP:journals/ipl/BalakrishnanSMBL88
journals/ipl/BultermanSZVGF02	IPL:BSZVGF02	ipl	2002	BSZVGF	IPL:BSZVGF02	DBLP:journals/ipl/BultermanSZVGF02
journals/ipl/BonizzoniVDP10	IPL:BVDP10	ipl	2010	BVDP	IPL:BVDP10	DBLP:journals/ipl/BonizzoniVDP10
journals/ipl/BroyWFQR79	IPL:BWFQR79	ipl	1979	BWFQR	IPL:BWFQR79	DBLP:journals/ipl/BroyWFQR79
journals/ipl/Baader88	IPL:Baader88	ipl	1988	Baader	IPL:Baader88	DBLP:journals/ipl/Baader88
journals/ipl/Baader98	IPL:Baader98	ipl	1998	Baader	IPL:Baader98	DBLP:journals/ipl/Baader98
journals/ipl/Baba17	IPL:Baba17	ipl	2017	Baba	IPL:Baba17	DBLP:journals/ipl/Baba17
journals/ipl/Babai87	IPL:Babai87	ipl	1987	Babai	IPL:Babai87	DBLP:journals/ipl/Babai87
journals/ipl/Babaoglu87	IPL:Babaoglu87	ipl	1987	Babaoglu	IPL:Babaoglu87	DBLP:journals/ipl/Babaoglu87
journals/ipl/BackhouseF01	IPL:BacFok01	ipl	2001	BacFok	IPL:BacFok01	DBLP:journals/ipl/BackhouseF01
journals/ipl/BachmanJK02	IPL:BacJanKov02	ipl	2002	BacJanKov	IPL:BacJanKov02	DBLP:journals/ipl/BachmanJK02
journals/ipl/BackerK10	IPL:BacKei10	ipl	2010	BacKei	IPL:BacKei10	DBLP:journals/ipl/BackerK10
journals/ipl/BaclawskiS96	IPL:BacSim96	ipl	1996	BacSim	IPL:BacSim96	DBLP:journals/ipl/BaclawskiS96
journals/ipl/BackW95	IPL:BacWri95	ipl	1995	BacWri	IPL:BacWri95	DBLP:journals/ipl/BackW95
journals/ipl/Bach07	IPL:Bach07	ipl	2007	Bach	IPL:Bach07	DBLP:journals/ipl/Bach07
journals/ipl/Bach97	IPL:Bach97	ipl	1997	Bach	IPL:Bach97	DBLP:journals/ipl/Bach97
journals/ipl/Bachmair92	IPL:Bachmair92	ipl	1992	Bachmair	IPL:Bachmair92	DBLP:journals/ipl/Bachmair92
journals/ipl/Backhouse82	IPL:Backhouse82	ipl	1982	Backhouse	IPL:Backhouse82	DBLP:journals/ipl/Backhouse82
journals/ipl/Backhouse98	IPL:Backhouse98	ipl	1998	Backhouse	IPL:Backhouse98	DBLP:journals/ipl/Backhouse98
journals/ipl/BadkobehC15	IPL:BadCro15	ipl	2015	BadCro	IPL:BadCro15	DBLP:journals/ipl/BadkobehC15
journals/ipl/BadkobehFP18	IPL:BadFicPug18	ipl	2018	BadFicPug	IPL:BadFicPug18	DBLP:journals/ipl/BadkobehFP18
journals/ipl/Bae22	IPL:Bae22	ipl	2022	Bae	IPL:Bae22	DBLP:journals/ipl/Bae22
journals/ipl/Baeza-YatesF96	IPL:BaeFue96	ipl	1996	BaeFue	IPL:BaeFue96	DBLP:journals/ipl/Baeza-YatesF96
journals/ipl/BaeLC10	IPL:BaeLeeCho10	ipl	2010	BaeLeeCho	IPL:BaeLeeCho10	DBLP:journals/ipl/BaeLC10
journals/ipl/BaevME02	IPL:BaeMelEic02	ipl	2002	BaeMelEic	IPL:BaeMelEic02	DBLP:journals/ipl/BaevME02
journals/ipl/Baeza-YatesP96	IPL:BaePer96	ipl	1996	BaePer	IPL:BaePer96	DBLP:journals/ipl/Baeza-YatesP96
journals/ipl/Baeza-YatesR93	IPL:BaeReg93	ipl	1993	BaeReg	IPL:BaeReg93	DBLP:journals/ipl/Baeza-YatesR93
journals/ipl/BaekS98	IPL:BaeShi98	ipl	1998	BaeShi	IPL:BaeShi98	DBLP:journals/ipl/BaekS98
journals/ipl/Baeza-YatesS02	IPL:BaeSoz02	ipl	2002	BaeSoz	IPL:BaeSoz02	DBLP:journals/ipl/Baeza-YatesS02
journals/ipl/Baek13	IPL:Baek13	ipl	2013	Baek	IPL:Baek13	DBLP:journals/ipl/Baek13
journals/ipl/Baer10	IPL:Baer10	ipl	2010	Baer	IPL:Baer10	DBLP:journals/ipl/Baer10
journals/ipl/Baeza-Yates87	IPL:BaezaYates87	ipl	1987	BaezaYates	IPL:BaezaYates87	DBLP:journals/ipl/Baeza-Yates87
journals/ipl/Baeza-Yates91	IPL:BaezaYates91	ipl	1991	BaezaYates	IPL:BaezaYates91	DBLP:journals/ipl/Baeza-Yates91
journals/ipl/BagchiBS06	IPL:BagBhaSue06	ipl	2006	BagBhaSue	IPL:BagBhaSue06	DBLP:journals/ipl/BagchiBS06
journals/ipl/BagheriR10	IPL:BagRaz10	ipl	2010	BagRaz	IPL:BagRaz10	DBLP:journals/ipl/BagheriR10
journals/ipl/Bagchi92	IPL:Bagchi92	ipl	1992	Bagchi	IPL:Bagchi92	DBLP:journals/ipl/Bagchi92
journals/ipl/Bagchi97	IPL:Bagchi97	ipl	1997	Bagchi	IPL:Bagchi97	DBLP:journals/ipl/Bagchi97
journals/ipl/BaierBS06	IPL:BaiBerSch06	ipl	2006	BaiBerSch	IPL:BaiBerSch06	DBLP:journals/ipl/BaierBS06
journals/ipl/BaileyD80	IPL:BaiDro80	ipl	1980	BaiDro	IPL:BaiDro80	DBLP:journals/ipl/BaileyD80
journals/ipl/BaierHK04	IPL:BaiHerKat04	ipl	2004	BaiHerKat	IPL:BaiHerKat04	DBLP:journals/ipl/BaierHK04
journals/ipl/BaierK98	IPL:BaiKwi98	ipl	1998	BaiKwi	IPL:BaiKwi98	DBLP:journals/ipl/BaierK98
journals/ipl/BaileyL10	IPL:BaiLoe10	ipl	2010	BaiLoe	IPL:BaiLoe10	DBLP:journals/ipl/BaileyL10
journals/ipl/BaierM96	IPL:BaiMaj96	ipl	1996	BaiMaj	IPL:BaiMaj96	DBLP:journals/ipl/BaierM96
journals/ipl/Bainbridge92	IPL:Bainbridge92	ipl	1992	Bainbridge	IPL:Bainbridge92	DBLP:journals/ipl/Bainbridge92
journals/ipl/BajicB11	IPL:BajBur11	ipl	2011	BajBur	IPL:BajBur11	DBLP:journals/ipl/BajicB11
journals/ipl/BajajD90	IPL:BajDey90	ipl	1990	BajDey	IPL:BajDey90	DBLP:journals/ipl/BajajD90
journals/ipl/BajantriS87	IPL:BajSki87	ipl	1987	BajSki	IPL:BajSki87	DBLP:journals/ipl/BajantriS87
journals/ipl/BakhsheshF17	IPL:BakFar17	ipl	2017	BakFar	IPL:BakFar17	DBLP:journals/ipl/BakhsheshF17
journals/ipl/BakhsheshF19	IPL:BakFar19	ipl	2019	BakFar	IPL:BakFar19	DBLP:journals/ipl/BakhsheshF19
journals/ipl/Baker72	IPL:Baker72	ipl	1972	Baker	IPL:Baker72	DBLP:journals/ipl/Baker72
journals/ipl/BaldoniC94	IPL:BalCic94	ipl	1994	BalCic	IPL:BalCic94	DBLP:journals/ipl/BaldoniC94
journals/ipl/BalcazarD82	IPL:BalDia82	ipl	1982	BalDia	IPL:BalDia82	DBLP:journals/ipl/BalcazarD82
journals/ipl/BalasubramanianFR98	IPL:BalFelRam98	ipl	1998	BalFelRam	IPL:BalFelRam98	DBLP:journals/ipl/BalasubramanianFR98
journals/ipl/BaldoniM02	IPL:BalMel02	ipl	2002	BalMel	IPL:BalMel02	DBLP:journals/ipl/BaldoniM02
journals/ipl/BalasubramanianN96	IPL:BalNag96	ipl	1996	BalNag	IPL:BalNag96	DBLP:journals/ipl/BalasubramanianN96
journals/ipl/BalachandranNR96	IPL:BalNagRan96	ipl	1996	BalNagRan	IPL:BalNagRan96	DBLP:journals/ipl/BalachandranNR96
journals/ipl/BalcerzakN10	IPL:BalNiw10	ipl	2010	BalNiw	IPL:BalNiw10	DBLP:journals/ipl/BalcerzakN10
journals/ipl/BaleanuT87	IPL:BalTom87	ipl	1987	BalTom	IPL:BalTom87	DBLP:journals/ipl/BaleanuT87
journals/ipl/Balcazar86	IPL:Balcazar86	ipl	1986	Balcazar	IPL:Balcazar86	DBLP:journals/ipl/Balcazar86
journals/ipl/BanerjeeCG09	IPL:BanChoGho09	ipl	2009	BanChoGho	IPL:BanChoGho09	DBLP:journals/ipl/BanerjeeCG09
journals/ipl/BansalF09	IPL:BanFer09	ipl	2009	BanFer	IPL:BanFer09	DBLP:journals/ipl/BansalF09
journals/ipl/Bang-JensenH15	IPL:BanHal15	ipl	2015	BanHal	IPL:BanHal15	DBLP:journals/ipl/Bang-JensenH15
journals/ipl/BannaiIK23	IPL:BanIKop23	ipl	2023	BanIKop	IPL:BanIKop23	DBLP:journals/ipl/BannaiIK23
journals/ipl/BannaiIM21	IPL:BanIneMha21	ipl	2021	BanIneMha	IPL:BanIneMha21	DBLP:journals/ipl/BannaiIM21
journals/ipl/BansalKK23	IPL:BanKusKus23	ipl	2023	BanKusKus	IPL:BanKusKus23	DBLP:journals/ipl/BansalKK23
journals/ipl/BanerjeeR75	IPL:BanRaj75	ipl	1975	BanRaj	IPL:BanRaj75	DBLP:journals/ipl/BanerjeeR75
journals/ipl/BansalU17	IPL:BanUmb17	ipl	2017	BanUmb	IPL:BanUmb17	DBLP:journals/ipl/BansalU17
journals/ipl/BansalVG02	IPL:BanVisGup02	ipl	2002	BanVisGup	IPL:BanVisGup02	DBLP:journals/ipl/BansalVG02
journals/ipl/BanicZ06	IPL:BanZer06	ipl	2006	BanZer	IPL:BanZer06	DBLP:journals/ipl/BanicZ06
journals/ipl/Banach96	IPL:Banach96	ipl	1996	Banach	IPL:Banach96	DBLP:journals/ipl/Banach96
journals/ipl/Banachowski80	IPL:Banachowski80	ipl	1980	Banachowski	IPL:Banachowski80	DBLP:journals/ipl/Banachowski80
journals/ipl/Banatre77	IPL:Banatre77	ipl	1977	Banatre	IPL:Banatre77	DBLP:journals/ipl/Banatre77
journals/ipl/BaoL12	IPL:BaoLiu12	ipl	2012	BaoLiu	IPL:BaoLiu12	DBLP:journals/ipl/BaoL12
journals/ipl/BaoMI97	IPL:BaoMeiIga97	ipl	1997	BaoMeiIga	IPL:BaoMeiIga97	DBLP:journals/ipl/BaoMI97
journals/ipl/BarrigaA95	IPL:BarAya95	ipl	1995	BarAya	IPL:BarAya95	DBLP:journals/ipl/BarrigaA95
journals/ipl/BarguilB15	IPL:BarBar15	ipl	2015	BarBar	IPL:BarBar15	DBLP:journals/ipl/BarguilB15
journals/ipl/BarbosaBF01	IPL:BarBenFil01	ipl	2001	BarBenFil	IPL:BarBenFil01	DBLP:journals/ipl/BarbosaBF01
journals/ipl/BarbutiBF02	IPL:BarBerFra02	ipl	2002	BarBerFra	IPL:BarBerFra02	DBLP:journals/ipl/BarbutiBF02
journals/ipl/BaranyB12	IPL:BarBoj12	ipl	2012	BarBoj	IPL:BarBoj12	DBLP:journals/ipl/BaranyB12
journals/ipl/BarrowB76	IPL:BarBur76	ipl	1976	BarBur	IPL:BarBur76	DBLP:journals/ipl/BarrowB76
journals/ipl/BarringtonC89	IPL:BarCor89	ipl	1989	BarCor	IPL:BarCor89	DBLP:journals/ipl/BarringtonC89
journals/ipl/BarilDH21	IPL:BarDonHos21	ipl	2021	BarDonHos	IPL:BarDonHos21	DBLP:journals/ipl/BarilDH21
journals/ipl/BarequetE05	IPL:BarElb05	ipl	2005	BarElb	IPL:BarElb05	DBLP:journals/ipl/BarequetE05
journals/ipl/BarlowES81	IPL:BarEvaSha81	ipl	1981	BarEvaSha	IPL:BarEvaSha81	DBLP:journals/ipl/BarlowES81
journals/ipl/BarlowES82	IPL:BarEvaSha82	ipl	1982	BarEvaSha	IPL:BarEvaSha82	DBLP:journals/ipl/BarlowES82
journals/ipl/BarthaG91	IPL:BarGom91	ipl	1991	BarGom	IPL:BarGom91	DBLP:journals/ipl/BarthaG91
journals/ipl/Bar-NoyHK99	IPL:BarHalKor99	ipl	1999	BarHalKor	IPL:BarHalKor99	DBLP:journals/ipl/Bar-NoyHK99
journals/ipl/BartalKR94	IPL:BarKarRab94	ipl	1994	BarKarRab	IPL:BarKarRab94	DBLP:journals/ipl/BartalKR94
journals/ipl/BaruchKS23	IPL:BarKleSha23	ipl	2023	BarKleSha	IPL:BarKleSha23	DBLP:journals/ipl/BaruchKS23
journals/ipl/BarthaK04	IPL:BarKre04	ipl	2004	BarKre	IPL:BarKre04	DBLP:journals/ipl/BarthaK04
journals/ipl/BarkleyL89	IPL:BarLee89	ipl	1989	BarLee	IPL:BarLee89	DBLP:journals/ipl/BarkleyL89
journals/ipl/Bar-NoyMN92	IPL:BarMotNao92	ipl	1992	BarMotNao	IPL:BarMotNao92	DBLP:journals/ipl/Bar-NoyMN92
journals/ipl/BarilP06	IPL:BarPal06	ipl	2006	BarPal	IPL:BarPal06	DBLP:journals/ipl/BarilP06
journals/ipl/BarilP14	IPL:BarPal14	ipl	2014	BarPal	IPL:BarPal14	DBLP:journals/ipl/BarilP14
journals/ipl/BarsiP94	IPL:BarPin94	ipl	1994	BarPin	IPL:BarPin94	DBLP:journals/ipl/BarsiP94
journals/ipl/BarsiP95	IPL:BarPin95a	ipl	1995	BarPin	IPL:BarPin95	DBLP:journals/ipl/BarsiP95
journals/ipl/BarsiP95a	IPL:BarPin95b	ipl	1995	BarPin	IPL:BarPin95	DBLP:journals/ipl/BarsiP95a
journals/ipl/BarbosaP95	IPL:BarPor95	ipl	1995	BarPor	IPL:BarPor95	DBLP:journals/ipl/BarbosaP95
journals/ipl/BarthR94	IPL:BarRas94	ipl	1994	BarRas	IPL:BarRas94	DBLP:journals/ipl/BarthR94
journals/ipl/BaronaigienR88	IPL:BarRus88	ipl	1988	BarRus	IPL:BarRus88	DBLP:journals/ipl/BaronaigienR88
journals/ipl/BarnardS90	IPL:BarSki90	ipl	1990	BarSki	IPL:BarSki90	DBLP:journals/ipl/BarnardS90
journals/ipl/BarbosaS99	IPL:BarSzw99	ipl	1999	BarSzw	IPL:BarSzw99	DBLP:journals/ipl/BarbosaS99
journals/ipl/BaronU89	IPL:BarUrb89	ipl	1989	BarUrb	IPL:BarUrb89	DBLP:journals/ipl/BaronU89
journals/ipl/BarretoVF12	IPL:BarVeiFer12	ipl	2012	BarVeiFer	IPL:BarVeiFer12	DBLP:journals/ipl/BarretoVF12
journals/ipl/BarilV10	IPL:BarVer10	ipl	2010	BarVer	IPL:BarVer10	DBLP:journals/ipl/BarilV10
journals/ipl/Bar-YehudaV82	IPL:BarVis82	ipl	1982	BarVis	IPL:BarVis82	DBLP:journals/ipl/Bar-YehudaV82
journals/ipl/Barak76	IPL:Barak76	ipl	1976	Barak	IPL:Barak76	DBLP:journals/ipl/Barak76
journals/ipl/Barbosa90	IPL:Barbosa90	ipl	1990	Barbosa	IPL:Barbosa90	DBLP:journals/ipl/Barbosa90
journals/ipl/Baril09	IPL:Baril09	ipl	2009	Baril	IPL:Baril09	DBLP:journals/ipl/Baril09
journals/ipl/Baril13	IPL:Baril13	ipl	2013	Baril	IPL:Baril13	DBLP:journals/ipl/Baril13
journals/ipl/Barnard83	IPL:Barnard83	ipl	1983	Barnard	IPL:Barnard83	DBLP:journals/ipl/Barnard83
journals/ipl/Barnden80	IPL:Barnden80	ipl	1980	Barnden	IPL:Barnden80	DBLP:journals/ipl/Barnden80
journals/ipl/Barnett73	IPL:Barnett73	ipl	1973	Barnett	IPL:Barnett73	DBLP:journals/ipl/Barnett73
journals/ipl/Baronaigien91	IPL:Baronaigien91	ipl	1991	Baronaigien	IPL:Baronaigien91	DBLP:journals/ipl/Baronaigien91
journals/ipl/Baronaigien99	IPL:Baronaigien99	ipl	1999	Baronaigien	IPL:Baronaigien99	DBLP:journals/ipl/Baronaigien99
journals/ipl/Barrus10	IPL:Barrus10	ipl	2010	Barrus	IPL:Barrus10	DBLP:journals/ipl/Barrus10
journals/ipl/Barrus12	IPL:Barrus12	ipl	2012	Barrus	IPL:Barrus12	DBLP:journals/ipl/Barrus12
journals/ipl/Bars01	IPL:Bars01	ipl	2001	Bars	IPL:Bars01	DBLP:journals/ipl/Bars01
journals/ipl/Barsi91	IPL:Barsi91	ipl	1991	Barsi	IPL:Barsi91	DBLP:journals/ipl/Barsi91
journals/ipl/Barsi95	IPL:Barsi95	ipl	1995	Barsi	IPL:Barsi95	DBLP:journals/ipl/Barsi95
journals/ipl/Barth81	IPL:Barth81	ipl	1981	Barth	IPL:Barth81	DBLP:journals/ipl/Barth81
journals/ipl/Barth84	IPL:Barth84	ipl	1984	Barth	IPL:Barth84	DBLP:journals/ipl/Barth84
journals/ipl/Barth96	IPL:Barth96	ipl	1996	Barth	IPL:Barth96	DBLP:journals/ipl/Barth96
journals/ipl/Baruah01	IPL:Baruah01	ipl	2001	Baruah	IPL:Baruah01	DBLP:journals/ipl/Baruah01
journals/ipl/BasinKZ15	IPL:BasKlaZal15	ipl	2015	BasKlaZal	IPL:BasKlaZal15	DBLP:journals/ipl/BasinKZ15
journals/ipl/BasartH89	IPL:BasRot89	ipl	1989	BasRot	IPL:BasRot89	DBLP:journals/ipl/BasartH89
journals/ipl/Bastkowski0M14	IPL:BasSpiMou14	ipl	2014	BasSpiMou	IPL:BasSpiMou14	DBLP:journals/ipl/Bastkowski0M14
journals/ipl/Basart91	IPL:Basart91	ipl	1991	Basart	IPL:Basart91	DBLP:journals/ipl/Basart91
journals/ipl/Basin94	IPL:Basin94	ipl	1994	Basin	IPL:Basin94	DBLP:journals/ipl/Basin94
journals/ipl/Basten96	IPL:Basten96	ipl	1996	Basten	IPL:Basten96	DBLP:journals/ipl/Basten96
journals/ipl/Baswana08	IPL:Baswana08	ipl	2008	Baswana	IPL:Baswana08	DBLP:journals/ipl/Baswana08
journals/ipl/BattistaLR90	IPL:BatLiuRiv90	ipl	1990	BatLiuRiv	IPL:BatLiuRiv90	DBLP:journals/ipl/BattistaLR90
journals/ipl/BatainehOS91	IPL:BatOzgSar91	ipl	1991	BatOzgSar	IPL:BatOzgSar91	DBLP:journals/ipl/BatainehOS91
journals/ipl/BattistaTT92	IPL:BatTamTol92	ipl	1992	BatTamTol	IPL:BatTamTol92	DBLP:journals/ipl/BattistaTT92
